Document Order,Normalized Frequency,Raw DF,Abstract
7098,0.07,42.0000,"Only some twenty years has passed since the first discovery of severe immunodeficiency among previously healthy homosexual men through the discovery of the causing virus and till the status today where the knowledge on the HIV virus and the pathogenic mechanisms induced by the virus are extensive, though still incomplete. Furthermore, steadily better treatments have been introduced at a paste that is probably without precedents. These processes have been fuelled by various molecular biological methods. The abilities to quantify viremia and to sequence virus and hence describe the evolution of the virus represent valuable tools for understanding the pathogenic processes. The current thesis describes some of the findings obtained. While it was initially thought that the virological profile mimicked the clinical with an acute infection followed for years by clinical latency and only after on average ten years signs of severe immunodeficiency, this understanding has been revised. There is no virological latency. The viral replication is on going throughout the infection. However, the virological profile does resemble the clinical. Viremia is high shortly after infection; hereafter declines, and stabilises around what has been termed the viral set point. This level of viremia is predictive of the clinical course of the infection. We have shown that the viremic levels, measured both as HIV RNA load and proviral DNA load, early in infection carry significant information about the course of the infection. It is; however, not only early viral loads that carry prognostic information, also viral load during late-stage infection is clinically informative. Viral load measurements have evolved as the major tool for monitoring the efficacy of antiretroviral therapy. HIV RNA has been shown to be a good surrogate marker for the clinical efficacy of antiretroviral treatment. How to use the measurements most optimally has however not been fully delineated. Various methods for describing virological response might yield different results, and it is recommended that the pros and cons of the various methods be investigated. In a cohort of patients who had obtained good virological suppression on antiretroviral therapy followed prospectively for two years we found that only few patients experienced high-grade viremia. Furthermore, baseline HIV DNA differed between the patients with various longitudinal HIV RNA profiles. The patients with the most pronounced HIV RNA suppression had lowest proviral load at baseline, with a clear gradient across the groups. The interplay between proviral load and treatment response deserves further investigations. Resistance can develop against all the available antiretrovirals. The high turnover rate of HIV along with the error-prone reverse transcriptase leads to the possibility of steady accumulation of resistance mutations if the viremic suppression is incomplete. While the interplay between viremia and resistance development is clear-cut for some antiretrovirals i.e. Lamivudine, the pattern is more complex for i.e. Zidovudine. With the availability of assays for resistances testing the knowledge on this issue has been ever evolving. How to use resistance testing in the clinical monitoring of patients remains to be clarified. Resistance testing can aid in the process of choosing salvage therapy for patients experiencing virological failure. Whether resistance testing will be of clinical benefit in other situations remains to be determined. Investigation of the viral sequences and evolution herein has not only been used for resistance analyses, but also for tracing the spread of the infection. HIV-1 exists in many subtypes, with various geographic distributions. Hence subtype analyses have been used to investigate the introduction and spread of the HIV infection into many countries. Phylogenetic analyses have also been used to investigate nosocomial transmission events. We used analyses of env and gag sequences to trace a case of nosocomial infection at the Department of Infectious Diseases, Rigshospitalet, Denmark. The study underlines the importance of steady awareness of the infection control precautions and possible breaks herein. The usefulness of this type of analyses was confirmed. In the early years of the AIDS epidemic various replicative patterns were described. Virus obtained from patients with late-stage infection often had virus that could induce syncytium formation (SI) when cultured, while virus obtained from patients in the early stages of infection did not have this ability. A correlation between the SI ability and the ability to yield high virus titres rapidly as well as the ability to establish infection in certain cell lines was found. Patients infected with SI virus experience more rapid clinical deterioration. We found that patients harbouring SI virus have HIV RNA loads no different from patients harbouring NSI virus. This is in line with the findings of other groups. Though patients harbouring SI virus had a more rapid development of resistance when treated with nucleoside reserve transcriptase inhibitor (NRTI's) monotherapy, this was not the case when treated with highly active antiretroviral therapy (HAART). HAART is today considered the treatment modality of choice; both for established HIV-infection and in cases where post exposure prophylaxis (PEP) is given in order to prevent establishment of infection after exposure. In a case of transfusion of HIV-contaminated though HIV antibody negative blood the recipient was treated with HAART. As the risk of infection is close to 100% under these circumstances the fact that the recipient remained uninfected is probably attributable to the prompt initiation and thorough maintenance of PEP. PEP is recommended to health care workers after percutaneous HIV exposure as well as after sexual exposure. Even with NRTI monotherapy PEP has been shown to be efficacious. While the explanation for the dichotomy (SI vs. NSI) was for many years unresolved, it is now known that this is due to the requirements of the virus for different co-receptors for cell entry. SI virus uses mainly CXCR4 while NSI virus uses CCR5. Being heterozygous for a 32 basepair deletion in the gene encoding CCR5 leads to slower disease progression. We have shown that heterozygotes have lower HIV RNA levels in the early years of the infection, possibly explaining the clinical advantage of having the deletion. HIV replicates in activated cells, and there is an intriguing interplay between HIV replication and immune activation. HIV-infected patients have elevated levels of immunoglobulins. HIV induces polygonal immunoglobulin production. We found that patients experiencing good virological suppression of HAART had lower IgA levels than patients with less complete viral suppression. Whether IgA can be used as a marker for imminent viral break-through remains to be determined. The full understanding of the interplay between immune activation and HIV replication awaits further studies. The finding of increased viremia in conjunction with acute bacterial or viral infection led to concerns about the safety of vaccinating HIV-infected patients against influenza and pneumococcal infection. We found no difference in HIV RNA levels measured before and median 42 days after anti-pneumococcal vaccination. This is in line with many other studies showing either no or only transient increases in viremia. In conclusion, the knowledge on HIV virology has expanded tremendously. This has led to significant improvements in treatments in the Western World leading to declines in HIV morbidity and mortality. The ability to quantify viral load and to perform sequence analyses represent valuable tools both for understanding the pathogenic actions of the virus and for the clinical monitoring of HIV-infected patients. The optimal usage of these tools in the clinical setting, however, still remains to be defined. The progresses obtained have unfortunately been restricted to the Western World and the calamities of HIV is spreading and worsening in the Developing World. The progress in the development of a vaccine has been disappointing and it is urgently necessary that the progresses obtained within the fields of prevention and treatment are translated into useful strategies in the parts of the world mostly affected by the HIV pandemic."
6125,0.01,6.0000,"Increased coronary heart disease risk in HIV-positive patients using antiretroviral therapy (ART) has been a controversial topic since 1998 when the dyslipidaemic effect of protease inhibitors (PIs) was recognised. Accumulating evidence suggests an association between ART and increased coronary heart disease risk. In 2003, the large, prospective D:A:D (Data Collection on Adverse Events of Anti-HIV Drugs) study reported a 26% relative increase in the rate of myocardial infarction per year of exposure during the first 4-6 years of use. As the HIV-population grows older, infectious disease specialists have to consider unfamiliar areas of internal medicine such as lipid-lowering therapy and smoking cessation. Moreover, the ART regimen itself may be a modifiable risk factor, as there are both class differences and within-class differences in the tendency to increase lipids. Most nucleoside reverse transcriptase inhibitors (NRTIs), including the newer agents tenofovir disoproxil fumarate and emtricitabine, have little or no effect on lipid levels or glucose metabolism. One exception is the highly effective NRTI stavudine, which has a dyslipidaemic profile and a negative effect on glucose metabolism. In contrast the non-nucleoside reverse transcriptase inhibitor nevirapine may increase the 'good cholesterol' high-density lipoprotein (HDL) cholesterol and thus reduce the total cholesterol : HDL cholesterol index. Most of the PIs have some dyslipidaemic effect, especially ritonavir (alone or in combination with other PIs), fosamprenavir and the novel PI tipranavir. Only atazanavir, and to some extent saquinavir, seem to have little effect on lipid levels and glucose metabolism. Studies on blood pressure in HIV-positive patients have been contradictory. Apart from a recent report from the D:A:D study where lower blood pressure was found in patients receiving NNRTIs, the influence of the individual drugs on blood pressure is unknown. When hypertension is detected in a HIV-positive patient, creatinine clearance (CL(CR)) should be calculated and the urine checked for proteinuria. When CL(CR) is <30 mL/min, tenofovir disoproxil fumarate is not recommended. Many hypertensive HIV-positive patients have proteinuria and an ACE inhibitor or an angiotensin II receptor antagonist is a better choice than a thiazide diuretic or calcium channel antagonist in these patients. In addition, physicians treating patients with ART should be especially aware of the long list of possible interactions between PIs and anti-hypertensive- and lipid-lowering drugs. This review discusses important clinical aspects of treating middle-aged HIV-positive patients who have an increased risk of experiencing a cardiovascular event."
5542,0.01,6.0000,"Introduction of antiretroviral combination therapy has profoundly altered both the course and prognosis of the disease in HIV-infected persons. Indeed, protease inhibitor-containing antiretroviral combination therapy dramatically decreased morbidity and mortality and improved quality of life of HIV-infected persons. Recent data, however, have raised concerns that antiretroviral combination therapy is associated with premature manifestation of coronary artery disease. In particular, protease inhibitors have been linked to metabolic changes such as insulin resistance, abnormalities in lipid metabolism and lipodystrophy and increased coronary artery calcification. Previous studies have reached conflicting conclusions whether the incidence of myocardial infarction is indeed increased in this patient population. The most substantial database has recently been provided by the D:A:D study group who demonstrated an increased incidence of myocardial infarction in HIV-infected persons on protease inhibitors or non-nucleoside reverse transcriptase inhibitor-containing therapy in a prospective observational cohort study. Much about the mechanisms involved leading to this finding remain elusive. Surrogate markers such as endothelial function may help to delineate potential mechanisms. Endothelial dysfunction is a key event in the initiation and progression of atherosclerotic vascular disease. It is characterized by decreased nitric oxide (NO) bioavailability. Furthermore endothelial ""activation"" leading to a pro-inflammatory, proliferative and prothrombotic state of the endothelium occurs. The observed accelerated atherosclerosis could either be caused by the virus infection itself or by a side effect of antiretroviral therapy, protease inhibitors in particular. Experimental studies demonstrate a direct impact of viral components (gp120, TAT) on the endothelium, as they lead to expression of adhesion molecules (intercellular adhesion molecule [ICAM], E-selectin), a prothrombotic state (increase of von Willebrand factor, plasminogen activator inhibitor-[PAI-]1, tissue plasminogen activator [t-PA], tissue factor). In addition, soluble adhesion molecules (sE-selectin, ICAM) were found to be increased in HIV-infected persons. Impaired flow-mediated dilation can already be detected in HIV-infected children, independent of antiretroviral therapy. Another study showed a correlation between viral load and flow-mediated dilation, supporting the notion of infection/inflammation as a contributor to endothelial dysfunction. The influence of protease inhibitor therapy on the endothelium was investigated in several studies in vitro and in vivo. In experimental studies certain protease inhibitors downregulated eNOS expression, and induced CD36 scavenger receptor expression. Furthermore, apoptosis, radical oxygen species (ROS), proliferation of vascular smooth muscle cells and endothelin-1 were found to be increased. There is conflicting evidence about adhesion molecules, as some investigators detected a decrease by therapy, others did not see an effect. In clinical studies all but one investigator found endothelial function to be impaired in HIV-infected persons on protease inhibitor-containing regimens. An important study to underline the hypothesis of a link between protease inhibitor therapy comes from Dubé et al. showing that in healthy volunteers, indinavir caused impaired endothelial-dependent vasodilation after 4 weeks. In a wide variety of clinical conditions lipid-lowering therapy using statins has shown to improve endothelial function as well as hard clinical endpoints. Drug interactions caused by common metabolism of protease inhibitors and most statins by the P450 3A4 pathway limit the use of these drugs it this setting. Pravastatin, which is being metabolized independently of P450 enzymes, was tested in several studies. In one study a trend toward improvement of endothelial function was observed. In an own similar study the authors recently provided evidence of a significant improvement of endothelium-dependent vasodilation in 30 HIV-infected persons. These studies support current guidelines of treating protease inhibitor-associated dyslipidemia with statins, preferably pravastatin.. Many questions remain unanswered in the context of antiretroviral therapy and cardiovascular risk. Results gained from research of endothelial function have served to delineate certain potential mechanisms, much work is yet to be done."
6919,0.01,6.0000,"This consensus document has been prepared by a panel consisting of members of the AIDS Study Group (Gesida) and the Spanish Secretariat for the National Plan on AIDS (SPNS) after reviewing the efficacy and safety results of clinical trials, cohort and pharmacokinetic studies published in medical journals, or presented in medical scientific meetings. Gesida has prepared an objective and structured method to prioritise combined antiretroviral treatment (cART) in naïve patients. Recommendations strength (A, B, C) and the evidence which supports them (I, II, III) are based on a modification of the Infectious Diseases Society of America criteria. The current antiretroviral treatment (ART) of choice for chronic HIV infection is the combination of three drugs. ART is recommended in patients with symptomatic HIV infection, in pregnancy, in serodiscordant couples with high transmission risk, hepatitis B fulfilling treatment criteria, and HIV nephropathy. Guidelines on ART treatment in patients with concurrent diagnosis of HIV infection and an opportunistic type C infection are included. In asymptomatic patients ART is recommended on the basis of CD4 lymphocyte counts, plasma viral load and patient co-morbidities, as follows: 1) therapy should be started in patients with CD4 counts <350 cells/μL; 2) when CD4 counts are between 350 and 500 cells/μL, therapy will be recommended and only delayed if patient is reluctant to take it, the CD4 are stabilised, and the plasma viral load is low; 3) therapy could be deferred when CD4 counts are above 500 cells/μL, but should be considered in cases of cirrhosis, chronic hepatitis C, high cardiovascular risk, plasma viral load >10(5) copies/mL, proportion of CD4 cells <14%, and in people aged >55 years. ART should include 2 reverse transcriptase inhibitors nucleoside analogues and a third drug (non-analogue reverse transcriptase inhibitor, ritonavir boosted protease inhibitor or integrase inhibitor). The panel has consensually selected and given priority to using the Gesida score for some drug combinations, some of them co-formulated. The objective of ART is to achieve an undetectable viral load. Adherence to therapy plays an essential role in maintaining antiviral response. Therapeutic options are limited after ART failures, but an undetectable viral load may be possible nowadays. Adverse events are a fading problem of ART. Guidelines in acute HIV infection, in women, in pregnancy, and to prevent mother-to-child transmission and pre- and post-exposition prophylaxis are commented upon. Management of hepatitis B or C co-infection, other co-morbidities, and the characteristics of ART in HIV-2 infection are included."
7071,0.008333333333333333,5.0000,"Efavirenz (EFV) is a non-nucleoside reverse transcriptase inhibitor indicated for treatment of HIV-1 infection. Despite concern over EFV tolerability in clinical trials and practice, particularly related to central nervous system (CNS) adverse events, some observational studies have shown high rates of EFV continuation at one year and low rates of CNS-related EFV substitution. The objective of this study was to further examine the real-world rate of CNS-related EFV discontinuation in antiretroviral therapy naïve HIV-1 patients. This retrospective cohort study used a nationally representative electronic medical records database to identify HIV-1 patients ≥12 years old, treated with a 1st-line EFV-based regimen (single or combination antiretroviral tablet) from 1 January 2009 to 30 June 2013. Patients without prior record of EFV use during 6-month baseline (i.e., antiretroviral therapy naïve) were followed 12 months post-medication initiation. CNS-related EFV discontinuation was defined as evidence of a switch to a replacement antiretroviral coupled with record of a CNS symptom within 30 days prior, absent lab evidence of virologic failure. We identified 1742 1st-line EFV patients. Mean age was 48 years, 22.7% were female, and 8.1% had a prior report of CNS symptoms. The first year, overall discontinuation rate among new users of EFV was 16.2%. Ten percent of patients (n = 174) reported a CNS symptom and 1.1% (n = 19) discontinued EFV due to CNS symptoms: insomnia (n = 12), headache (n = 5), impaired concentration (n = 1), and somnolence (n = 1). The frequency of CNS symptoms was similar for patients who discontinued EFV compared to those who did not (10.3 vs. 9.9%; P = .86). Our study found that EFV discontinuation due to CNS symptoms was low, consistent with prior reports."
5894,0.008333333333333333,5.0000,"Approximately 1 million people are infected with Human Immunodeficiency Virus (HIV) in Malawi. Despite efforts aimed at changing individual risk behaviors, HIV prevalence continues to rise among rural populations. Both previous research and the Political Economy of Health framework suggest that community-based socio-economic factors and accessibility may influence HIV transmission; however, these community factors have received little empirical investigation. To fill this gap, this research uses data from a nationally representative probability sample of rural Malawians combined with small area estimates of community socio-economic and accessibility data in logistic regression models to: 1) reveal relationships between community factors and individual HIV status; 2) determine whether these relationships operate through individual HIV risk behaviors; and 3) explore whether these associations vary by gender. Community socio-economic factors include relative and absolute poverty; community accessibility factors include distance to roads, cities, and public health facilities. Individual HIV risk behaviors include reported condom use, sexually transmitted infections, multiple partnerships, and paid sex. Results show that higher community income inequality, community proximity to a major road, and community proximity to a public health clinic are associated with increased odds of HIV for women. For men, community proximity to a major road and community proximity to a public health clinic are associated with increased odds of HIV infection. These direct relationships between community factors and individual HIV status are not mediated by individual HIV risk behaviors. The Political Economy of Health frames the discussion. This study provides evidence for expanding HIV prevention efforts beyond individual risk behaviors to consideration of community factors that may drive the HIV epidemic in rural Malawi."
4726,0.008333333333333333,5.0000,"The number of people infected with human immunodeficiency virus (HIV) is gradually increasing in Japan, and the morbidity rate from tuberculosis in the Japanese people is high. Accordingly, the number of cases with both infections is considered to increase in the future. Our hospital has already encountered 31 cases of HIV associated tuberculosis. HIV infects mainly CD4-positive cells. The extreme decrease in the cell count results in serious cellular immunological disorder. CD4-positive cell disorder induces disorders of B lymphocytes, cytotoxic T cells, natural killer cells, and macrophage functions. These destructive conditions show the state of immunodeficiency including macrophage that are most important for defense of acid-fast bacterial infection. Migration and activation of macrophages with cytokines derived from T cells are impaired to induce the following phenomena: hypoplasia of granuloma, failure of tubercule bacillus suppression, the spread to regional lymph nodes (hilar or mediastinal lymph nodes), and hematogenous dissemination. On this occasion, caseous necrosis and cavitation are unlikely to occur, and false-negative tuberculin reaction is often observed. The incidence of severe cases, which include miliary tuberculosis, tuberculous meningitis, etc., and extrapulmonary tuberculosis, are high among acquired immunodeficiency syndrome (AIDS)-associated tuberculosis cases. HIV-infected tuberculosis cases are generally regarded as endogenous exacerbation, but they include primary infection and reinfection as well. Even during the treatment for drug-sensitive strains particularly, some cases may have reinfection with multidrug-resistant bacteria, suggesting that caution should be taken against this point. Conversely, the association of tuberculosis is a factor for the poor prognosis of HIV infection, since it facilitates the development of HIV infection. If the bacteria belong to a drug-sensitive strain, the infection with them responds well to antituberculous drugs, the same as in tuberculosis cases without HIV infection, showing a favorable prognosis. However, the mortality rate of infection with multi-drug-resistant tuberculosis is extremely high. The combined use of a protease inhibitor, i.e., anti-HIV drug, with rifampicin is regarded as contraindication for the treatment because rifampicin strongly induces hepatic cytochrome P-450 and increases the metabolism of protease inhibitors and nonnucleoside reverse transcriptases to markedly decrease the blood concentrations. Accordingly, the treatment for tuberculosis should take priority over that for HIV infection in HIV-infected tuberculosis, and highly active antiretroviral therapy (HAART) may be administered after the treatment of tuberculosis. When HAART is necessary for the treatment during the tuberculosis treatment, rifampicin had better be exchanged to rifabutin because the effect of rifabutin to induce cytochrome P-450 is less potent than that of rifampicin. A report has recently shown that the exacerbation of pyrexia and chest X-ray findings was transiently observed approximately 2 weeks after potent anti-HIV therapy for HIV-infected tuberculosis, which included a protease inhibitor. The reason for the exacerbation has been believed to be that the impaired function of CD4-positive cells is improved by the administration of anti-HIV drugs to raise temporarily the reaction of the vital part to M. tuberculosis. A tuberculin skin test (TST) reaction size of > or = 5 mm of induration is considered positive (i.e., indicative of M. tuberculosis infection) in persons who are infected with HIV. Persons with a TST reaction size > or = 5 mm who have not previously received treatment for M. tuberculosis infection should receive tuberculosis preventive treatment. Prevention by BCG vaccination is regarded as contraindications for HIV-infected patients, because disseminated M. bovis infection may be associated with them. Many HIV-positive patients infected with tuberculosis show uneventful healing, when M. tuberculosis is the sensitive strain. However, since some patients show the rapid course of tuberculosis, clinical physicians keep the early detection of tuberculosis for HIV-infected patients and the association of HIV infection for tuberculosis patients in their mind, respectively."
7099,0.008333333333333333,5.0000,"Although in Western Europe and North America the prevalence of chronic hepatitis B virus (HBV) infection has declined in patients awaiting renal transplantation, it remains a relevant clinical problem, mainly in patients with a long history of renal replacement therapy (RRT) who may have been infected many years ago. At the same time, a significant proportion of renal transplant recipients (RTR) is at risk for HBV infection in areas with endemic HBV. HBV infection may increase morbidity and mortality in RTR. The majority of long-term studies reported reduced patient survival compared with hepatitis B surface antigen (HBsAg)-negative RTR. The risk for morbidity and mortality of HBsAg-positive RTR transplantation is probably related to the extent of pretransplant liver disease. A thorough evaluation, including liver biopsy in many patients, is required to assess the individual HBsAg-positive patient's risk-benefit ratio. The influence of immunosuppressive therapy on HBV replication and HBV-associated complications is not well established and for clinical practice individually tailored immunosuppression is recommended in HBsAg-positive RTR. Careful screening for HBV reactivation in HBsAg-positive RTR and a regular clinical follow-up after renal transplantation (RTX) including liver sonography is required for early detection of HBV-associated complications. With the availability of new antiviral drugs, new options for pre- and posttransplant therapy might improve the prognosis of RTR with chronic HBV infection."
7203,0.008333333333333333,5.0000,"Injecting drug users (IDUs) are at high risk for infection by human immunodeficiency virus (HIV) and other blood-borne pathogens. In the United States, IDUs account for nearly one-third of the cases of acquired immunodeficiency syndrome (AIDS), either directly or indirectly (heterosexual and perinatal cases of AIDS where the source of infection was an IDU). IDU also account for a substantial proportion of cases of hepatitis B (HBV) and hepatitis C (HCV) virus infections. The primary mode of transmission of HIV among IDUs is parenteral, through direct needle sharing or multiperson use of syringes. Despite high levels of knowledge about risk, multiperson use of needles and syringes is due primarily to fear of arrest and incarceration for violation of drug paraphernalia laws and ordinances that prohibit manufacture, sale, distribution, or possession of equipment and materials intended to be used with narcotics. It is estimated that in 1997 there were approximately 110 needle exchange programs (NEPs) in North America. In part, because of the ban on the use of Federal funds for the operation of needle exchange, it has been difficult to evaluate the efficacy of these programs. This chapter presents data from the studies that have evaluated the role of NEPs in HIV prevention. Evidence for the efficacy of NEPs comes from three source: (1) studies originally focused on the effectiveness of NEPs in non-HIV blood-borne infections, (2) mathematical modeling of data on needle exchange on HIV seroincidence, and (3) studies that examine the positive and negative impact of NEPs on HIV and AIDS. Case-control studies have provided powerful data on the positive effect of NEPs on reduction of two blood-borne viral infections (HBV and HCV) For example, a case-control study in Tacoma, Washington, showed that a six-fold increase in HBV and a seven-fold increase in HCV infections in IDUs were associated with nonuse of the NEP. The first federally funded study of needle exchange was an evaluation of the New Haven NEP, which is legally operated by the New Haven Health Department. Rather than relying on self-report of reduced risky injection drug use, this study utilized mathematical and statistical modeling, using data from a syringe tracking and testing system. Incidence of HIV infection among needle exchange participants was estimated to have decreased by 33% as a result of the NEP. A series of Government-commissioned reports have reviewed the data on positive and negative outcomes of NEPs. The major reports are from the National Commission on AIDS; the U.S. General Accounting Office; the Centers for Disease Control/University of California; and the National Academy of Sciences. The latter two reports are used in this chapter. The aggregated results support the positive benefit of NEPs and do not support negative outcomes from NEPs. When legal restrictions on both purchase and possession of syringes are removed, IDUs will change their syringe-sharing behaviors in ways that can reduce HIV transmission. NEPs do not result in increased drug use among participants or the recruitment of first-time drug users."
7381,0.008333333333333333,5.0000,"Coinfection of blood-borne hepatitis B and hepatitis C viruses (HBV and HCV, respectively) in human immunodeficiency virus type 1 (HIV-1)-positive individuals frequently occurs in inmate population and peculiar viral strains and patterns of virological markers may be observed.Plasma from 69 HIV-1-positive inmates was obtained from 7 clinical centers connected with correctional centers in different towns in Italy. HIV, HBV, and HCV markers were tested by commercial assays. Virus genotyping was carried out by sequencing the protease and reverse transcriptase-encoding region (PR-RT region) for HIV and a region encompassing the NS5B gene for HCV and subsequent phylogenetic analysis.Twelve over 14 HIV-subtyped inmates were infected with HIV-1 subtype B strains. The 2 non-B strains belonged to subtype G and CRF02_AG, in an Italian and a Gambian patient, respectively. Variants carrying the K103N and Y181C resistance mutations to non-nucleoside reverse transcriptase inhibitors (NNRTIs) were found in 2 out of 9 patients naive for combined antiretroviral therapy (cART) (22.2%). Most HIV-positive patients (92.8%) showed evidence of past or present HBV and/or HCV infection. Prevalence of HBV and HCV was 81.2% for both viruses, whereas prevalence of HBV/HCV coinfection was 69.6%. A significantly higher presence of HCV infection was found in Italians [odds ratio (OR) 11.0; interval 1.7-80.9] and in drug users (OR 27.8; interval 4.9-186.0). HCV subtypes were determined in 42 HCV or HBV/HCV-coinfected individuals. HCV subtypes 1a, 3a, 4d, and 1b were found in 42.9%, 40.5%, 14.3%, and 2.4% of inmates, respectively. Low titers of HBV DNA in HBV DNA positive subjects precluded HBV subtyping.The high prevalence of HBV and HCV coinfections in HIV-infected inmates, as well as the heterogeneity of HIV and HCV subtypes suggest the need to adopt systematic controls in prisons to monitor both the burden and the genetic forms of blood-borne viral infections, in order to apply targeted therapeutic interventions."
