Document Order,Normalized Frequency,Raw DF,Abstract
7098,0.06166666666666667,37.0000,"Only some twenty years has passed since the first discovery of severe immunodeficiency among previously healthy homosexual men through the discovery of the causing virus and till the status today where the knowledge on the HIV virus and the pathogenic mechanisms induced by the virus are extensive, though still incomplete. Furthermore, steadily better treatments have been introduced at a paste that is probably without precedents. These processes have been fuelled by various molecular biological methods. The abilities to quantify viremia and to sequence virus and hence describe the evolution of the virus represent valuable tools for understanding the pathogenic processes. The current thesis describes some of the findings obtained. While it was initially thought that the virological profile mimicked the clinical with an acute infection followed for years by clinical latency and only after on average ten years signs of severe immunodeficiency, this understanding has been revised. There is no virological latency. The viral replication is on going throughout the infection. However, the virological profile does resemble the clinical. Viremia is high shortly after infection; hereafter declines, and stabilises around what has been termed the viral set point. This level of viremia is predictive of the clinical course of the infection. We have shown that the viremic levels, measured both as HIV RNA load and proviral DNA load, early in infection carry significant information about the course of the infection. It is; however, not only early viral loads that carry prognostic information, also viral load during late-stage infection is clinically informative. Viral load measurements have evolved as the major tool for monitoring the efficacy of antiretroviral therapy. HIV RNA has been shown to be a good surrogate marker for the clinical efficacy of antiretroviral treatment. How to use the measurements most optimally has however not been fully delineated. Various methods for describing virological response might yield different results, and it is recommended that the pros and cons of the various methods be investigated. In a cohort of patients who had obtained good virological suppression on antiretroviral therapy followed prospectively for two years we found that only few patients experienced high-grade viremia. Furthermore, baseline HIV DNA differed between the patients with various longitudinal HIV RNA profiles. The patients with the most pronounced HIV RNA suppression had lowest proviral load at baseline, with a clear gradient across the groups. The interplay between proviral load and treatment response deserves further investigations. Resistance can develop against all the available antiretrovirals. The high turnover rate of HIV along with the error-prone reverse transcriptase leads to the possibility of steady accumulation of resistance mutations if the viremic suppression is incomplete. While the interplay between viremia and resistance development is clear-cut for some antiretrovirals i.e. Lamivudine, the pattern is more complex for i.e. Zidovudine. With the availability of assays for resistances testing the knowledge on this issue has been ever evolving. How to use resistance testing in the clinical monitoring of patients remains to be clarified. Resistance testing can aid in the process of choosing salvage therapy for patients experiencing virological failure. Whether resistance testing will be of clinical benefit in other situations remains to be determined. Investigation of the viral sequences and evolution herein has not only been used for resistance analyses, but also for tracing the spread of the infection. HIV-1 exists in many subtypes, with various geographic distributions. Hence subtype analyses have been used to investigate the introduction and spread of the HIV infection into many countries. Phylogenetic analyses have also been used to investigate nosocomial transmission events. We used analyses of env and gag sequences to trace a case of nosocomial infection at the Department of Infectious Diseases, Rigshospitalet, Denmark. The study underlines the importance of steady awareness of the infection control precautions and possible breaks herein. The usefulness of this type of analyses was confirmed. In the early years of the AIDS epidemic various replicative patterns were described. Virus obtained from patients with late-stage infection often had virus that could induce syncytium formation (SI) when cultured, while virus obtained from patients in the early stages of infection did not have this ability. A correlation between the SI ability and the ability to yield high virus titres rapidly as well as the ability to establish infection in certain cell lines was found. Patients infected with SI virus experience more rapid clinical deterioration. We found that patients harbouring SI virus have HIV RNA loads no different from patients harbouring NSI virus. This is in line with the findings of other groups. Though patients harbouring SI virus had a more rapid development of resistance when treated with nucleoside reserve transcriptase inhibitor (NRTI's) monotherapy, this was not the case when treated with highly active antiretroviral therapy (HAART). HAART is today considered the treatment modality of choice; both for established HIV-infection and in cases where post exposure prophylaxis (PEP) is given in order to prevent establishment of infection after exposure. In a case of transfusion of HIV-contaminated though HIV antibody negative blood the recipient was treated with HAART. As the risk of infection is close to 100% under these circumstances the fact that the recipient remained uninfected is probably attributable to the prompt initiation and thorough maintenance of PEP. PEP is recommended to health care workers after percutaneous HIV exposure as well as after sexual exposure. Even with NRTI monotherapy PEP has been shown to be efficacious. While the explanation for the dichotomy (SI vs. NSI) was for many years unresolved, it is now known that this is due to the requirements of the virus for different co-receptors for cell entry. SI virus uses mainly CXCR4 while NSI virus uses CCR5. Being heterozygous for a 32 basepair deletion in the gene encoding CCR5 leads to slower disease progression. We have shown that heterozygotes have lower HIV RNA levels in the early years of the infection, possibly explaining the clinical advantage of having the deletion. HIV replicates in activated cells, and there is an intriguing interplay between HIV replication and immune activation. HIV-infected patients have elevated levels of immunoglobulins. HIV induces polygonal immunoglobulin production. We found that patients experiencing good virological suppression of HAART had lower IgA levels than patients with less complete viral suppression. Whether IgA can be used as a marker for imminent viral break-through remains to be determined. The full understanding of the interplay between immune activation and HIV replication awaits further studies. The finding of increased viremia in conjunction with acute bacterial or viral infection led to concerns about the safety of vaccinating HIV-infected patients against influenza and pneumococcal infection. We found no difference in HIV RNA levels measured before and median 42 days after anti-pneumococcal vaccination. This is in line with many other studies showing either no or only transient increases in viremia. In conclusion, the knowledge on HIV virology has expanded tremendously. This has led to significant improvements in treatments in the Western World leading to declines in HIV morbidity and mortality. The ability to quantify viral load and to perform sequence analyses represent valuable tools both for understanding the pathogenic actions of the virus and for the clinical monitoring of HIV-infected patients. The optimal usage of these tools in the clinical setting, however, still remains to be defined. The progresses obtained have unfortunately been restricted to the Western World and the calamities of HIV is spreading and worsening in the Developing World. The progress in the development of a vaccine has been disappointing and it is urgently necessary that the progresses obtained within the fields of prevention and treatment are translated into useful strategies in the parts of the world mostly affected by the HIV pandemic."
5542,0.016666666666666666,10.0000,"Introduction of antiretroviral combination therapy has profoundly altered both the course and prognosis of the disease in HIV-infected persons. Indeed, protease inhibitor-containing antiretroviral combination therapy dramatically decreased morbidity and mortality and improved quality of life of HIV-infected persons. Recent data, however, have raised concerns that antiretroviral combination therapy is associated with premature manifestation of coronary artery disease. In particular, protease inhibitors have been linked to metabolic changes such as insulin resistance, abnormalities in lipid metabolism and lipodystrophy and increased coronary artery calcification. Previous studies have reached conflicting conclusions whether the incidence of myocardial infarction is indeed increased in this patient population. The most substantial database has recently been provided by the D:A:D study group who demonstrated an increased incidence of myocardial infarction in HIV-infected persons on protease inhibitors or non-nucleoside reverse transcriptase inhibitor-containing therapy in a prospective observational cohort study. Much about the mechanisms involved leading to this finding remain elusive. Surrogate markers such as endothelial function may help to delineate potential mechanisms. Endothelial dysfunction is a key event in the initiation and progression of atherosclerotic vascular disease. It is characterized by decreased nitric oxide (NO) bioavailability. Furthermore endothelial ""activation"" leading to a pro-inflammatory, proliferative and prothrombotic state of the endothelium occurs. The observed accelerated atherosclerosis could either be caused by the virus infection itself or by a side effect of antiretroviral therapy, protease inhibitors in particular. Experimental studies demonstrate a direct impact of viral components (gp120, TAT) on the endothelium, as they lead to expression of adhesion molecules (intercellular adhesion molecule [ICAM], E-selectin), a prothrombotic state (increase of von Willebrand factor, plasminogen activator inhibitor-[PAI-]1, tissue plasminogen activator [t-PA], tissue factor). In addition, soluble adhesion molecules (sE-selectin, ICAM) were found to be increased in HIV-infected persons. Impaired flow-mediated dilation can already be detected in HIV-infected children, independent of antiretroviral therapy. Another study showed a correlation between viral load and flow-mediated dilation, supporting the notion of infection/inflammation as a contributor to endothelial dysfunction. The influence of protease inhibitor therapy on the endothelium was investigated in several studies in vitro and in vivo. In experimental studies certain protease inhibitors downregulated eNOS expression, and induced CD36 scavenger receptor expression. Furthermore, apoptosis, radical oxygen species (ROS), proliferation of vascular smooth muscle cells and endothelin-1 were found to be increased. There is conflicting evidence about adhesion molecules, as some investigators detected a decrease by therapy, others did not see an effect. In clinical studies all but one investigator found endothelial function to be impaired in HIV-infected persons on protease inhibitor-containing regimens. An important study to underline the hypothesis of a link between protease inhibitor therapy comes from Dubé et al. showing that in healthy volunteers, indinavir caused impaired endothelial-dependent vasodilation after 4 weeks. In a wide variety of clinical conditions lipid-lowering therapy using statins has shown to improve endothelial function as well as hard clinical endpoints. Drug interactions caused by common metabolism of protease inhibitors and most statins by the P450 3A4 pathway limit the use of these drugs it this setting. Pravastatin, which is being metabolized independently of P450 enzymes, was tested in several studies. In one study a trend toward improvement of endothelial function was observed. In an own similar study the authors recently provided evidence of a significant improvement of endothelium-dependent vasodilation in 30 HIV-infected persons. These studies support current guidelines of treating protease inhibitor-associated dyslipidemia with statins, preferably pravastatin.. Many questions remain unanswered in the context of antiretroviral therapy and cardiovascular risk. Results gained from research of endothelial function have served to delineate certain potential mechanisms, much work is yet to be done."
7661,0.016666666666666666,10.0000,"The availability of an increasing number of antiretroviral agents and the rapid evolution of new information have introduced substantial complexity into treatment regimens for persons infected with human immunodeficiency virus (HIV). In 1996, the Department of Health and Human Services and the Henry J. Kaiser Family Foundation convened the Panel on Clinical Practices for the Treatment of HIV to develop guidelines for clinical management of HIV-infected adults and adolescents (CDC. Report of the NIH Panel To Define Principles of Therapy of HIV Infection and Guidelines for the use of antiretroviral agents in HIV-infected adults and adolescents. MMWR. 1998;47[RR-5]:1-41). This report, which updates the 1998 guidelines, addresses 1) using testing for plasma HIV ribonucleic acid levels (i.e., viral load) and CD4+ T cell count; 2) using testing for antiretroviral drug resistance; 3) considerations for when to initiate therapy; 4) adherence to antiretroviral therapy; 5) considerations for therapy among patients with advanced disease; 6) therapy-related adverse events; 7) interruption of therapy; 8) considerations for changing therapy and available therapeutic options; 9) treatment for acute HIV infection; 10) considerations for antiretroviral therapy among adolescents; 11) considerations for antiretroviral therapy among pregnant women; and 12) concerns related to transmission of HIV to others. Antiretroviral regimens are complex, have serious side effects, pose difficulty with adherence, and carry serious potential consequences from the development of viral resistance because of nonadherence to the drug regimen or suboptimal levels of antiretroviral agents. Patient education and involvement in therapeutic decisions are critical. Treatment should usually be offered to all patients with symptoms ascribed to HIV infection. Recommendations for offering antiretroviral therapy among asymptomatic patients require analysis of real and potential risks and benefits. In general, treatment should be offered to persons who have <350 CD4+ T cells/mm3 or plasma HIV ribonucleic acid (RNA) levels of >55,000 copies/mL (by b-deoxyribonucleic acid [bDNA] or reverse transcriptase-polymerase chain reaction [RT-PCR] assays). The recommendation to treat asymptomatic patients should be based on the willingness and readiness of the person to begin therapy; the degree of existing immunodeficiency as determined by the CD4+ T cell count; the risk for disease progression as determined by the CD4+ T cell count and level of plasma HIV RNA; the potential benefits and risks of initiating therapy in an asymptomatic person; and the likelihood, after counseling and education, of adherence to the prescribed treatment regimen. Treatment goals should be maximal and durable suppression of viral load, restoration and preservation of immunologic function, improvement of quality of life, and reduction of HIV-related morbidity and mortality. Results of therapy are evaluated through plasma HIV RNA levels, which are expected to indicate a 1.0 log10 decrease at 2-8 weeks and no detectable virus (<50 copies/mL) at 4-6 months after treatment initiation. Failure of therapy at 4-6 months might be ascribed to nonadherence, inadequate potency of drugs or suboptimal levels of antiretroviral agents, viral resistance, and other factors that are poorly understood. Patients whose therapy fails in spite of a high level of adherence to the regimen should have their regimen changed; this change should be guided by a thorough drug treatment history and the results of drug-resistance testing. Because of limitations in the available alternative antiretroviral regimens that have documented efficacy, optimal changes in therapy might be difficult to achieve for patients in whom the preferred regimen has failed. These decisions are further confounded by problems with adherence, toxicity, and resistance. For certain patients, participating in a clinical trial with or without access to new drugs or using a regimen that might not achieve complete suppression of viral replicatioing a regimen that might not achieve complete suppression of viral replication might be preferable. Because concepts regarding HIV management are evolving rapidly, readers should check regularly for additional information and updates at the HIV/AIDS Treatment Information Service website ( http://www.hivatis.org )."
6351,0.011666666666666667,7.0000,"The intersection and syndemic interaction between the human immunodeficiency virus (HIV) and tuberculosis (TB) epidemics have global prevalence with devastating morbidity and massive mortality. Using FDG-PET imaging it was shown that in HIV-infected individuals, involvement of the head and neck precedes that of the chest and of the abdomen. The sequence of lymph node involvement observed suggests the existence of a diffusible activation mediator that may be targeted via therapeutic intervention strategies. Furthermore, the degree of FDG uptake proved directly related to viral load and inversely related to CD4 cell count. Available data in acquired immune deficiency syndrome (AIDS)-defining cancers further suggest that FDG-PET/CT imaging may be useful for prognostication of cervical cancer and for identifying appropriate sites for biopsy, staging, and monitoring lymphoproliferative activity owing to HIV-associated Kaposi sarcoma and multicentric Castleman disease. Inversely, in HIV-associated lymphoma, FDG uptake in HIV-involved lymphoid tissue was shown to reduce the specificity of FDG-PET imaging findings, the effect of which in clinical practice warrants further investigation. In the latter setting, knowledge of viremia appears to be essential for FDG-PET image interpretation. Early HIV-associated neurocognitive disorder, formerly known as AIDS dementia complex, proved to be characterized by striatal hypermetabolism and progressive HIV-associated neurocognitive disorder or AIDS dementia complex by a decrease in subcortical and cortical metabolism. In lipodystrophic HIV-infected individuals, lipodystrophy proved associated with increased glucose uptake by adipose tissue, likely resulting from the metabolic stress of adipose tissue in response to highly active antiretroviral therapy. Furthermore, ongoing chronic low-grade infection in arteries of HIV-infected individuals could be depicted by FDG-PET/CT imaging. And there is promising data that FDG-PET/CT in HIV may serve as a new marker for the evaluation of thymic function in HIV-infected patients. In the setting of TB, FDG-PET has proven unable to differentiate malignancy from TB in patients presenting with solitary pulmonary nodules, including those suffering from HIV, and thus cannot be used as a tool to reduce futile biopsy or thoracotomy in these patients. In patients presenting with extrapulmonary TB, FDG-PET imaging was found to be significantly more efficient when compared with CT for the identification of more sites of involvement. Thus supporting that FDG-PET/CT can demonstrate lesion extent, serve as guide for biopsy with aspiration for culture, assist surgery planning and contribute to follow-up. Limited available data suggest that quantitative FDG-PET findings may allow for prediction or rapid assessment, at 4 months following treatment instigation, of response to antituberculostatics in TB-infected HIV patients. These results and more recent findings suggest a role for FDG-PET/CT imaging in the evaluation of therapeutic response in TB patients. "
7203,0.011666666666666667,7.0000,"Injecting drug users (IDUs) are at high risk for infection by human immunodeficiency virus (HIV) and other blood-borne pathogens. In the United States, IDUs account for nearly one-third of the cases of acquired immunodeficiency syndrome (AIDS), either directly or indirectly (heterosexual and perinatal cases of AIDS where the source of infection was an IDU). IDU also account for a substantial proportion of cases of hepatitis B (HBV) and hepatitis C (HCV) virus infections. The primary mode of transmission of HIV among IDUs is parenteral, through direct needle sharing or multiperson use of syringes. Despite high levels of knowledge about risk, multiperson use of needles and syringes is due primarily to fear of arrest and incarceration for violation of drug paraphernalia laws and ordinances that prohibit manufacture, sale, distribution, or possession of equipment and materials intended to be used with narcotics. It is estimated that in 1997 there were approximately 110 needle exchange programs (NEPs) in North America. In part, because of the ban on the use of Federal funds for the operation of needle exchange, it has been difficult to evaluate the efficacy of these programs. This chapter presents data from the studies that have evaluated the role of NEPs in HIV prevention. Evidence for the efficacy of NEPs comes from three source: (1) studies originally focused on the effectiveness of NEPs in non-HIV blood-borne infections, (2) mathematical modeling of data on needle exchange on HIV seroincidence, and (3) studies that examine the positive and negative impact of NEPs on HIV and AIDS. Case-control studies have provided powerful data on the positive effect of NEPs on reduction of two blood-borne viral infections (HBV and HCV) For example, a case-control study in Tacoma, Washington, showed that a six-fold increase in HBV and a seven-fold increase in HCV infections in IDUs were associated with nonuse of the NEP. The first federally funded study of needle exchange was an evaluation of the New Haven NEP, which is legally operated by the New Haven Health Department. Rather than relying on self-report of reduced risky injection drug use, this study utilized mathematical and statistical modeling, using data from a syringe tracking and testing system. Incidence of HIV infection among needle exchange participants was estimated to have decreased by 33% as a result of the NEP. A series of Government-commissioned reports have reviewed the data on positive and negative outcomes of NEPs. The major reports are from the National Commission on AIDS; the U.S. General Accounting Office; the Centers for Disease Control/University of California; and the National Academy of Sciences. The latter two reports are used in this chapter. The aggregated results support the positive benefit of NEPs and do not support negative outcomes from NEPs. When legal restrictions on both purchase and possession of syringes are removed, IDUs will change their syringe-sharing behaviors in ways that can reduce HIV transmission. NEPs do not result in increased drug use among participants or the recruitment of first-time drug users."
5450,0.01,6.0000,"Hepatitis B virus (HBV) infection is a global major health problem. Currently, 10 genotypes (A-J) of hepatitis B virus (HBV) are identified based on the nucleic acid sequence heterogeneity, and these genotypes have been shown to have distinct geographic distribution. Reports of the previous studies indicated that the genotype D is the predominant type among hepatitis B patients in different regions of Turkey. However, recent studies indicated that other HBV genotypes are also seen with an increasing rate. Although epidemiological and clinical information on genotype E infection is currently limited, it is known that genotype E infection is common in West and Central Africa. In this report, the first case of HBV genotype E infection in Turkey was presented. A 22-year-old Nigerian male employee who resided in Manisa for five years was admitted to Celal Bayar University Hospital Manisa, Turkey, for his routine check-up. Since HBsAg was found positive, other HBV markers were tested with a repeated serum sample. Laboratory findings were as follows; HBsAg (+), anti-HBs (-), HBeAg (-), anti-HBe (+), anti-HBc (+), anti-HCV (-), anti-HIV (-), ALT: 44 U/L and AST: 45 U/L. HBV-DNA level was detected as 700 IU/ml by real-time PCR (Artus HBV QS RGQ Qiagen, Germany). HBV-DNA isolated from the serum sample of the patient was amplified by PCR and polymerase gene segment of HBV was directly sequenced. UPGMA method was used for phylogenetic analysis and Inno-LIPA HBV genotyping method (Innogenetics, Belgium) was performed to determine multiple HBV genotype infection. On the basis of those methods the genotype of the virus was identified as genotype E. The partial sequences of the HBV polymerase gene were loaded to the international DNA data bank (GenBank) for contribution to the global HBV surveillance. This report emphasized that besides genotype D the other HBV genotypes could be found in Turkey. Since the patient was an inactive HBsAg carrier before his residence in Turkey, this case was regarded as an imported HBV genotype E case. In conclusion, detection of different HBV genotypes, their epidemiology and molecular characteristics are important for both national and global HBV surveillance and better clinical approach. "
4658,0.01,6.0000,"Antiretroviral drugs constitute a milestone in the treatment of human immunodeficiency virus (HIV) infection; however, emerging problems limit their long-term use, and an increasing number of patients interrupt the prescribed continuous drug therapy for short or long periods. Some patients appear to benefit from structured treatment interruptions (STI), involving monitored repetition of on-and-off cycles of drugs; however, it is unclear whether patients and/or physicians should consider STI as a treatment option. This review is intended to provide a comprehensive update on the use of STI in clinical settings, and to carefully evaluate the advantages and potential risks for patients infected with HIV. We used a MEDLINE search to find all English-language articles published January 1999 to August 2001 regarding patients treated with highly active antiretroviral therapy for whom treatment interruption was investigated. Priority was assigned to peer-reviewed sources, when available. Otherwise, abstracts from authoritative international conferences were selected through the AIDSLINE database. Results from various studies with respect to type of drug treatment, baseline patient status, number of treatment interruptions, duration of treatment and interruption, changes in viral load, and immune system parameters were analyzed. Patients could be categorized into 3 distinct clinical scenarios: acute infection, chronic drug-suppressed infection and virological drug failure. The STI approach may offer more benefit during acute infection when the patient's immune system remains nearly intact. It is yet to be determined whether STI will facilitate the long-term management of chronic infection by decreasing drug-associated toxicity and improving quality of life without jeopardizing the efficacy of the treatment. Results from randomized controlled trials and more definitive means of gauging the status of the patient's immune system must be available before this treatment method is extended beyond the research setting. Ultimately, a safer approach using therapeutic immunization or vaccination would be preferable for stimulating vigorous T-cell-mediated immune responses and control of HIV during treatment interruption."
7540,0.01,6.0000,"Hepatitis B virus (HBV) infection is a major cause of morbidity and mortality worldwide. Chronic hepatitis B (CHB) infection is associated with an increased risk of cirrhosis, hepatic decompensation and hepatocellular carcinoma (HCC). The likelihood of developing CHB is related to the age at which infection is acquired; the risk being lowest in adults and >90% in neonates whose mothers are hepatitis B e antigen positive. Treatment of CHB infection aims to clear HBV DNA and prevent the development of complications. There are currently seven drugs available for the treatment of CHB: five nucleos(t)ide analogues and two interferon-based therapies. Long-term treatment is often required, and the decision to treat is based on clinical assessment including the phase of CHB infection and the presence and extent of liver damage. A safe and effective HBV vaccine has been available since the early 1980s. Vaccination plays a central role in HBV prevention strategies worldwide, and a decline in the incidence and prevalence of HBV infection following the introduction of universal HBV vaccination programmes has been observed in many countries including the USA and parts of South East Asia and Europe. Post-exposure prophylaxis (PEP) with HBV vaccine +/- hepatitis B immunoglobulin is highly effective in preventing mother to child transmission and in preventing transmission following sharps injuries, sexual contact and other exposures to infected blood and body fluids. Transmission of HBV in the health care setting has become an increasingly rare event in developed nations. However, it remains a significant risk in developing countries reflecting the higher prevalence of CHB, limited access to HBV vaccination and PEP and a lack of adherence to standard infection control precautions."
4240,0.01,6.0000,"Highly active antiretroviral treatment is compromised by viral resistance mutations. Transmitted drug resistance (TDR) is therefore monitored closely, but follow-up studies of these patients are limited. Virus from 1405 individuals diagnosed with HIV-1 in Denmark between 2001 and 2009 was analyzed for TDR, and molecular-epidemiological links and progression of the infection were described based on data from standardized questionnaires, the prospective Danish HIV Cohort Study, and by phylogenetic analysis. Eighty-five individuals were found to be infected with virus harboring mutations resulting in a prevalence of 6.1%, with no changes over time. The main resistance mutations were nucleoside reverse transcriptase inhibitor (NRTI) mutation 215 revertants, as well as nonnucleoside reverse transcriptase inhibitor (NNRTI) mutation 103N/S and protease inhibitor (PI) mutations 90M and 85V. Phylogenetic analysis confirmed 12 transmission chains involving 37 TDR individuals. Of these 21 were also documented epidemiologically. The virus included in the transmission chain carried similar resistance mutations to the TDR index case, whereas controls chains from index cases without TDR were generally without resistance mutations. We observed no difference in progression of the infection between individuals infected with TDR and individuals infected with wild-type HIV-1. The prevalence of TDR is low in Denmark and transmission of dual-drug-resistant HIV-1 is infrequent. The TDR isolates were shown to originate from local patients failing therapy."
2709,0.008333333333333333,5.0000,"Chronic hepatitis B affects nearly 10% of HIV-infected patients. Hepatitis B virus (HBV) infection is a dynamic disease and coinfection with HIV impacts directly on the outcome of HBV infection, considerably complicating its natural history, diagnosis, and management. The aim of this study was to compare two cohorts of HBV monoinfected and HBV/HIV coinfected Iranian patients undergoing long-term lamivudine therapy from the clinical and virological aspects, as well as the frequency of detected mutations in HBV genome. To this end, HBV Pol/S regions from 72 patients were PCR-amplified and directly sequenced. Phylogenetic analysis indicated a 40-times higher risk of coinfection with ayw3 subtype of HBV genotype D rather than ayw2 subtype [P<0.001, odd: 40.66, CI: 95 % (4.69-352.23)]. While no resistance mutation was detected in HBV/HIV coinfected cohort, LAM-resistance mutations (rtM204I/V in YMDD and rtL180M in FLLA polymerase motifs) were identified in 30% (9 out of 30) and 16.66% (5 out of 30) of HBV monoinfected patients (P<0.05). Moreover, several mutations (sP105A, sI110S/L, sS136Y and sP127T/L) with significant differences in the frequency were identified in the S region of both cohorts. Finally, this study found strong correlation between the type of infection (mono or coinfection) and characteristics like patient gender, ALT levels, HBV-DNA levels and HBV subtypes. These results pointed to the importance of determination of HBV variants in the management of patients and suggested that in contrary to HBV monoinfections, LAM may be still an appropriate drug for the treatment of HBV in HBV/HIV coinfected patients; however, further studies to clarify the role of HIV in HBV LAM-resistance mutations are required."
