Document Order,Normalized Frequency,Raw DF,Abstract
5727,0.03333333333333333,20.0000,"During recent years significant progress has been made in the treatment of HIV-1, at least in part due to the availability of potent antiretroviral drugs. The goal of the current treatment strategies is to inhibit the viral replication as completely as possible by using a combination of 3 or more antiretroviral drugs. This Highly Active Antiretroviral Therapy (HAART) has radically changed the clinical outcome of HIV, leading to decreased mortality and morbidity, at least in developed countries. Additionally to the advent of new and potent drugs, demonstrations of the prognostic value of the CD4 cell count and the plasma viral load were of major importance in the development of therapeutic strategies. Especially the ability of viral load assays to assess accurately the true level of viral replication, led to a better understanding of the pathogenesis of the disease. HIV proved to be a highly dynamic infection even during the period of clinical latency. The initial enthusiasm that HAART could radically change the outcome of HIV was cooled off in face of the difficulties in real life associated with the complex treatment strategies. Besides long-term side effects and suboptimal drug potency, the emergence of resistant virus and the necessity of perfect therapy adherence are major concerns for obtaining a sustained control of viral replication. In this study we focused on HIV resistance, which remains one of the major threats for a sustained response to antiretroviral therapy. HIV proved to be able to develop resistance to all currently used antiretroviral drugs. The high replication rate of the virus together with the low fidelity of the viral reverse transcriptase, from the basis for the presence of enormous amounts of viral variants. Whenever viral replication is ongoing in the presence of antiretroviral drugs, these variants that escape the inhibitory effects of the drugs will be selected. Although the knowledge in the field of HIV resistance has expanded enormously, many issues need to be answered. Genotypic and phenotypic resistance patterns are evolving continuously, due to changes in the treatment strategies. Moreover the relation between drug resistance and therapy failure needs further investigation, in order to prove the relevance of performing resistance testing in the follow-up of HIV-infected patients. The wide availability of antiretroviral drugs has led to the transmission of resistant HIV. Infection with HIV resistant to one or more antiretroviral drugs has been observed to occur through the different transmission routes. In a first study we assessed the prevalence of genotypic resistance to antiretroviral drugs in Belgian antiretroviral-naïve HIV-infected patients. We observed that HIV strains with resistance-related mutations to one or more classes of antiretroviral drugs are not uncommon in the Belgian naïve patients. Furthermore the inclusion of samples from patients visiting the Belgian hospitals for the first time in 1995, 1997 and 1998, showed that the overall prevalence of baseline genotypic resistance remains rather constant (26-30%). The increasing trend in genotypic baseline resistance to 3TC (2% to 6.3%) and PIs (4.4% to 9.9%) as well as the decrease in ZDV-resistance (13.3% to 5.4%), reflect the change in treatment strategies, and resistance to these drugs is most probably caused by transmission of variants with resistance mutations selected during therapy. The presence of NNRTI-related mutations (around 16%) is likely to reflect the occurrence of baseline polymorphisms, since NNRTI-related mutations can occur without a replication deficit for the virus. Moreover, despite the rather recent introduction of NNRTIs into the clinic from 1997 onwards, no clear trend in NNRTI baseline resistance over time is observed. The best current therapeutic strategy for HIV-infected patients is to start antiretroviral therapy with HAART in order to avoid the accumulation of resistance towards drugs in less suppressive regimens. In a second study, we showed that the start of HAART in antiretroviral-naive HIV-patients in daily clinical practice could prevent viral breakthrough for up to 44 months in 60% of patients (n = 25). Six of 10 patients with virologic failure developed resistance to the drugs included in their treatment regimens. In comparison to patients with a sustained virologic response, patients with virologic failure were in a later disease stage when starting therapy and showed lower PI drug-levels, what can be an indication of poor adherence. Despite a poor virologic response for some of them, a rise in CD4 cell count was observed for all patients during the study period. A large number of HIV-infected patients started treatment in the pre-HAART period. The use of NRTIs is mono- or bitherapy was not able to prevent the development of resistant virus. In a third study we studied the prevalence and characteristics of 2 patterns of multinucleoside resistance (MNR) in European patients (n = 755). In patients without NRTI-exposure or with exposure to only one NRTI, no MNR was observed. MNR was present in low prevalence (each pattern < 2%) in patients pretreated with multiple NRTIs. Despite this low prevalence, MNR should be closely monitored, since it results in broad cross-resistance to NRTIs in vitro and a poor therapy response in vivo. We also assessed the predictive value of baseline resistance on the virologic response to later added drugs. The genotype of patients starting or changing a therapy consisting solely of NRTIs was analyzed at baseline and 6 months later. In patients without genotypic mutations towards the added drug the virologic response was significantly better compared to patients with baseline resistance. At 6 months however, both patient groups showed a rise in viral load due to the accumulation of NRTI-related mutations under the presence of poorly suppressive regimens, although the difference between the two groups remained significant. In this study, and also in studies reported by others, the presence of baseline resistance has a high predictive value for therapy failure, while the absence of resistance is not predictive for therapy response. Suboptimal adherence may be one of the reasons of the poor predictive value of the absence of baseline resistance for a good therapy response. In a last observational study, we investigated the relation between adherence, the presence and development of genotypic resistance and the virologic response in patients during HAART therapy. Adherence to 1 protease inhibitor was monitored using Electronic Event Monitoring. Patients with perfect therapy adherence and in particular without drug holidays, can control viral replication provided that the activity of the drugs included in the combination is not entirely compromised by the presence of baseline resistance mutations. In our patient population, reduced adherence resulted in therapy failure, mostly associated with a subsequent accumulation of resistance mutations. In conclusion, the outcome of the HIV disease has been revolutionarily changed with the advent of HAART. Both resistance and treatment adherence are crucial factors in determining the therapy response. Retrospective studies, such as ours, and a limited number of prospective trials already proved the short-term benefit of therapy switch based on the results of resistance tests in addition to standard of care. To ultimately define the role of tools as resistance testing and adherence monitoring with eventual adherence interventions, more prospective trials are needed as well in treatment-naïve as in experienced patients."
10635,0.021666666666666667,13.0000,"The work on this thesis began in 2003 when the global HIV epidemic was out of control. A minority of persons with HIV were benefitting fully from the recently introduced highly efficacious antiretroviral therapy (ART) combinations. Among the global challenges were lack of access to good healthcare, drug toxicity, and emergence of drug-resistant virus. It was unknown how long the drugs could maintain their efficacy in the individual even if administered as intended, and there was a fear that the increased drug pressure would increase the prevalence of drug resistance, subsequently leading to transmission of resistant virus from one individual to another, and thereby waning the treatment options available. Hence, we were far from the ideal conditions where an HIV-infected individual gets to know immediately that he/she is infected, has access to specialized medical and social support, receives a drug combination which effectively suppresses the virus and has no side effects, and is free of co-morbid conditions both before and after he/she gets infected. The nine papers on which this thesis is based each aimed to provide new knowledge to aspects of the above. Late diagnosis and late presentation to clinical care continue to be major barriers to improved HIV management. We used nation-wide hospital registries to explore the potential for an indicator disease-based HIV testing strategy. A range of conditions that were manifestations of the HIV infection itself were found to be associated with highly increased risk of HIV diagnosis during the coming year, but less so three to five years later. Other conditions were associated with an almost constant five-year long increased risk of being diagnosed with HIV because they share behavioural risk factors with HIV, making them indicators of not only current HIV but also of future HIV acquisition. Hence, indicator condition-based testing should be adapted to the local epidemic and could be a valuable addition to the existing detection practice. Once diagnosed, getting the full benefit of modern HIV care requires access to a good healthcare system. We compared temporal trends in quality and quantity of ART introduction in Den-mark and Greenland. Despite similar levels of health worker education and economic resources, ART implementation and mortality decline in Greenland lacked several years behind Denmark. The study reminded us that although economy may be a prerequisite for implementing an effective HIV care system, it is certainly not all it takes. The nationwide nature of the Danish HIV Cohort Study also allowed us to study a number of time trends at the population level. Despite what was feared, we found that the prevalence of triple-drug class virological failure (TCF) seemed to have stabilized after 2000; that the incidence rates of drug resistance acquisition were decreasing during 1999-2005; and that the prevalence of potential transmitters of drug-resistant HIV decreased during 1997-2004. We also looked at some of the consequences of virological failure and drug resistance and found that even modest levels of viraemia were associated with a high risk of future failure and death, and that in persons who have experienced TCF, the number and pattern of resistance mutations were independent predictors of death. Hence, despite the overall positive trends in virological failure and drug-resistance development at the population level, our findings underline the crucial importance of always having an effective treatment option available for the individual patient with drug-resistant virus. As mortality was declining for persons with access to ART and good HIV care, it became important to know how long persons with HIV could expect to live compared to the general population. We projected long-term survival and found that a 25-year old person with HIV and without hepatitis C virus (HCV) co-infection had a 50 per cent chance of surviving another 39 years, only 12.2 years less than a person in a matched general population cohort would survive. With improved survival and declining HIV-related co-morbidity, non-HIV related co-morbidity became a more visible contributor to the health status of persons with HIV. We assessed the impact of non-HIV related comorbidity acquired before the person became infected with HIV. We found that 32% of the observed mortality in our cohort was due to HCV and co-morbidities measured by the Charlson Comorbidity Index, 13% corresponded to the background mortality in the population, and that only 55% of the mortality could be attributed to HIV. Our findings confirmed that persons acquiring HIV differ at large from the general population, and that we should not expect overall mortality rates in populations with HIV to reach the levels in the general population. This thesis attempted to map some of the many challenges on the road towards increased survival of individuals and populations with HIV up to a level, which today in many settings is close to that of the general population. The studies in this thesis have each paid their modest contribution to show how crucially important it is to be diagnosed in time, to have access to a well-functioning health system, and to keep free of co-morbidity both before and after acquiring HIV. After many years of struggle and despair, and thanks to enormous advances in prevention and treatment, we are now looking towards a promising future. "
4669,0.016666666666666666,10.0000,"Depression is a common comorbidity among HIV-infected individuals. We studied the relationship between depressive symptoms, risk behaviors (risky-sexual behavior, tobacco, alcohol, and illicit drug use) and HIV outcomes. This cross-sectional study conducted in 2009 at the Washington University HIV Clinic included screening for depression with patient health questionnaire, survey of sexual behavior, illicit drug, alcohol, and tobacco use within 30 days. Sociodemographics, plasma HIV RNA levels, CD4 cell counts, and sexually transmitted disease test results were obtained from medical records. Multivariate logistic and linear regression models were used to assess the association between depressive symptoms severity and risk behaviors, HIV outcomes and combination antiretroviral therapy (cART) adherence. A total of 624 persons completed the assessment of whom 432 (69%) were male and 426 (68%) African-American. The median CD4 cell count was 410 cells/mm(3) and 479 persons (77%) were on cART of whom 112 (23%) had HIV RNA level > 400 copies/mL. Overall, 96 (15%) had symptoms of major depressive disorder. Depressive symptom severity was associated with increased likelihood of high-risk drinking (odds ratio [OR], 2.4; 95% confidence interval [CI], 1.1-5.1), current tobacco use (OR, 1.8; 95% CI, 1.1-2.9), illicit drug use (OR, 1.7; 95% CI, 1.0-2.8), and risky-sexual behavior (OR, 1.5; 95% CI, 0.8-2.7). Suboptimal cART adherence (visual analog scale < 95%) was also associated with depressive symptoms severity (p < 0.05). After adjustment for age, sex, race, receipt of cART, and cART adherence, depressive symptoms severity was independently associated with lower CD4 cell count (p < 0.05) but not with higher HIV RNA level (p = 0.39). Depression adversely affects HIV-infected individuals, requiring greater effort at utilizing multidisciplinary interventions."
1797,0.015,9.0000,"The primary objective of this study was to gain a clearer understanding of the barriers to adherence to highly active antiretroviral therapy (HAART) faced by people living with HIV/AIDS (PLWHIV/AIDS) on Long Island, New York. Focus group, a qualitative research method, was used to study these barriers. The study was conducted in 1998 on Long Island, NY, at five institutions that provide services to 1700 PLWHIV/AIDS. Five focus groups were conducted with 6 to 13 PLWHIV/AIDS in each group, a total of 39 subjects. PLWHIV/AIDS identified eight common barriers to adherence to HAART. In descending order, the barriers include: (1) frequency and severity of side effects, (2) conflicts with daily routines, (3) dietary requirements, (4) frequency of taking medications, (5) number and dosage of medications, (6) psychosocial factors (i.e., stress, feeling good, and bad news), (7) pharmacy refills, and (8) physiological needs (i.e., sleep, hunger, or thirst). Many factors play a role in the success or failure of HAART, including preexisting drug resistance, drug-drug interactions, and the ability of PLWHIV/AIDS to adhere to a rigid and frequently changing medication regimen. The information gleaned from focus groups is limited in that it may not be generalized to a larger population with any known reliability. However, clinicians sensitive to barriers to adherence to HAART, including those identified by PLWHIV/AIDS in this study, may play a more proactive role in supporting adherence to the medication regimen, increasing the durability of effective viral suppression, decreasing morbidity and mortality, and decreasing the selection and transmission of resistant strains of HIV."
11097,0.015,9.0000,"The advent of effective combination antiretroviral therapy (ART) in 1996 resulted in fewer patients experiencing clinical events, so that some prognostic analyses of individual cohort studies of human immunodeficiency virus-infected individuals had low statistical power. Because of this, the Antiretroviral Therapy Cohort Collaboration (ART-CC) of HIV cohort studies in Europe and North America was established in 2000, with the aim of studying the prognosis for clinical events in acquired immune deficiency syndrome (AIDS) and the mortality of adult patients treated for HIV-1 infection. In 2002, the ART-CC collected data on more than 12,000 patients in 13 cohorts who had begun combination ART between 1995 and 2001. Subsequent updates took place in 2004, 2006, 2008, and 2010. The ART-CC data base now includes data on more than 70,000 patients participating in 19 cohorts who began treatment before the end of 2009. Data are collected on patient demographics (e.g. sex, age, assumed transmission group, race/ethnicity, geographical origin), HIV biomarkers (e.g. CD4 cell count, plasma viral load of HIV-1), ART regimen, dates and types of AIDS events, and dates and causes of death. In recent years, additional data on co-infections such as hepatitis C; risk factors such as smoking, alcohol and drug use; non-HIV biomarkers such as haemoglobin and liver enzymes; and adherence to ART have been collected whenever available. The data remain the property of the contributing cohorts, whose representatives manage the ART-CC via the steering committee of the Collaboration. External collaboration is welcomed. Details of contacts are given on the ART-CC website (www.art-cohort-collaboration.org)."
10422,0.015,9.0000,"The declining incidence of AIDS-related opportunistic diseases among people with HIV infection has shifted the focus of clinical management to prevention and treatment of comorbidities such as chronic liver disease. The increased risk of hepatitis C virus (HCV)-related advanced liver disease in people with HIV infection makes early HCV diagnosis a priority. To assess HCV prevalence and predictors of HIV/HCV coinfection, we have conducted a retrospective analysis of people enrolled in the CAESAR (Canada, Australia, Europe, South Africa) study, a multinational randomized placebo-controlled study of the addition of lamivudine to background antiretroviral therapy. The impact of HCV on HIV disease progression was also examined. Anti-HCV antibody testing on 1649 CAESAR study participants demonstrated a HIV/HCV coinfection prevalence of 16.1%, which varied from 1.9% in South Africa to 48.6% in Italy. The strongest predictor of HIV/HCV coinfection was HIV exposure category (P<0.0001), with odds ratios (ORs) compared to homosexual as follows: injecting drug use (IDU), 365 [95% confidence interval (CI): 179-742]; transfusion or blood products, 32.2 (95% CI: 15.2-67.6); homosexual and IDU, 22.9 (95% CI: 8.5-62.1). The prevalence of HIV/HCV was low (3.7%) among homosexual men without reported IDU. Other predictors of HIV/HCV coinfection were alanine aminotransferase (ALT), country of residence, ethnicity and stage of HIV disease. A history of IDU or ALT > or =40 U/L at baseline had a positive predictive value (PPV) of 35%, negative predictive value (NPV) of 96%, sensitivity of 82% and specificity of 71% for HIV/HCV coinfection. HIV disease progression was similar in HIV monoinfected and HIV/HCV coinfected patients. People with HIV and a history of IDU or elevated liver function tests should be targeted for HCV testing. The low prevalence of HIV/HCV coinfection among homosexual men without a history of IDU suggests low efficiency of sexual HCV transmission."
7112,0.015,9.0000,"Although a considerable number of studies have been undertaken to date, it is still controversial as to whether or not coinfection with schistosomiasis increases the susceptibility to or progression from Hepatitis B virus (HBV) or Hepatitis C virus (HCV) infection. This review is a closer examination of the key studies conducted on human populations on clinical factors that were published in English between 1975 and January 2015. Our review is mainly based on tables containing the salient information, which are arranged first by study population, country of study and publication date. We provide further explanation, clarification and discussion in the text. As such, it includes both studies that have been conducted on general populations who are largely asymptomatic for clinical disease (Table 3), as well as those focussing on special populations, which are usually comprised of clinical patients. These special populations have been presented as follows: subjects with chronic liver disease or related conditions such as cirrhosis, Table 4; subjects with primary liver cancer, Table 5; subjects with schistosomiasis, Table 6; subjects with acute or chronic hepatitis resulting from HBV, Table 7 and, subjects with HCV, Table 8. We have presented studies that compared two mono-infected groups with one that is coinfected separately in Table 9, as these offer us the best basis from which to evaluate if any synergistic effects accompany coinfection. A number of factors contributed to the results reported in our tables. These included, but are not limited to: subject selection (i.e. asymptomatic cases typically drawn from the general population vs subjects presenting to a hospital or clinic with clinical disease); study design, which directly impacts our ability to infer causality (i.e. case series, cross-sectional, case-control, cohort study); use and choice of control population (i.e. apparently healthy subjects vs other hospital patients vs none); sample size, which directly impacts statistical power and can result in a Type II error; geographic area, which may reflect differences in population genetics, public health history, environmental differences or any number of other important factors (i.e. Egypt, Brazil, China); method of testing for schistosomal infections (i.e. stool vs antibody test); method of testing to determine if advanced schistosomal disease was present (i.e. ultrasound, liver biopsy vs none); method of serological testing for HBV (i.e. use of HBsAg alone or with other markers or DNA testing); method of serological testing for HCV (i.e. use of anti-HCV alone or with RNA testing) and, year of the study, which reflects among other things, technological improvements between tests as well as possible changes in the frequency of exposure in the populations under study (i.e. use of parenteral antischistosomal therapy vs the oral antischistosomal medication). Despite all these differences, throughout this review we have observed general patterns that seem largely consistent with one another. Studies conducted on general, largely asymptomatic populations tend to support the view that having one of the diseases in question (i.e. schistosomiasis) does not necessarily predispose one to becoming coinfected with another (i.e. HBV or HCV). Rather, the probability of becoming coinfected seems most closely associated with modes of transmission for either HBV or HCV in schistosome-endemic areas, such as the past use of parenteral antischistosomal therapy or frequent blood transfusion. Once coinfected, however, the clinical course of illness for those with Schistosoma-HBV or Schistosoma-HCV infections are typically much more severe than for mono-infected subjects. The strongest evidence for this was found in the half-dozen or so prospective cohort studies that systematically monitored disease progression in their subjects. With respect to HBV infection, coinfection with Schistosoma prolonged the carriage state and more often resulted in chronic hepatitis with greater cirrhosis as well as higher mortality. Much of the same was also observed with respect to HCV, where coinfection with Schistosoma was associated with a reduced ability to spontaneously resolve the viral infection and more often resulted in rapid fibrosis as well as higher mortality. Furthermore, two of these studies which were fully comparative in nature, support the supposition that there is a synergistic association between Schistosoma-HCV for both liver fibrosis and mortality. Immunological studies, all conducted on HCV, also generally seem to support this. The results of our research argue for greater primary prevention for both HBV and HCV in Schistosoma-endemic populations. Although no vaccine currently exists for HCV as it does for HBV, additional steps can still be taken to reduce transmission in high-risk populations. Greater use of the HBV vaccine is particularly advisable. Finally, additional observational, longitudinal studies conducted on human populations that are fully comparative in nature could help answer some of the remaining questions on both Schistosoma-HBV as well as Schistosoma-HCV coinfections. Some of these include the role of active versus past schistosomal infections, the role of genetic variants, as well as the effect of coinfection on treatment. Future studies should make a particular effort to use a sufficient sample size to ensure adequate statistical power, which was not often properly considered in many of the studies we reviewed for this paper. "
10059,0.013333333333333334,8.0000,"Most ritonavir-boosted protease inhibitor (PI)-based antiretroviral regimens offer comparable levels of virological efficacy. Thus, the tolerability of the regimen becomes a distinguishing factor with implications for patient quality of life (QoL), treatment adherence, and clinical outcome. This article describes results from the CASTLE study (comparing once-daily atazanavir/ritonavir [ATV/RTV] with twice-daily lopinavir/ritonavir [LPV/RTV], both in combination with fixed-dose tenofovir/emtricitabine, in treatment-naive HIV-infected patients) and an evaluation of the impact of gastrointestinal (GI) complications of treatment on patient QoL, as measured by the irritable bowel syndrome (IBS) QoL questionnaire (IBS-QoL). Changes in IBS-QoL from baseline over time (to week 24) were classified as: ""Improvement"" (> or =2-point positive change from baseline), ""No change"" (<2-point change), or ""Worsening"" (> or =2-point negative change). Data were collected on GI adverse events (AEs) and use of GI medications. Of the 599 patients with IBS-QoL-evaluable data through week 24, fewer patients in the ATV/RTV group than in the LPV/RTV group experienced grade 2-4 treatment-related GI AEs including diarrhea (3% versus 10%), nausea (5% versus 7%), and vomiting (<1% on both arms). Nearly three times as many patients receiving LPV/RTV used GI medications. ATV/RTV was associated with an increase in overall IBS-QoL scores and more patients receiving ATV/RTV than LPV/RTV experienced improvement in IBS-QoL through week 24. In contrast to LPV/RTV, ATV/RTV treatment was associated with earlier and more positive improvements in QoL scores across CD4 sub-groups. Differences in the health-related QoL profile between ATV/RTV and LPV/RTV may be important when selecting PI-based antiretroviral regimens."
15298,0.013333333333333334,8.0000,"It is known that transmitted drug resistance (TDR) will most likely emerge in regions where antiretroviral therapy (ART) has been widely available for years. However, after a decade of rapid scale-up of ART in China, there are few data regarding TDR among HIV-infected patients prior to initiating first-line ART in China. A prospective, observational cohort study was performed at sentinel sites in five provinces or municipalities. Study participants were recruited at the county- or city-level centers for disease control (CDCs), during routine monitoring visits following referral from diagnosing parties (e.g., hospitals). Each province or municipality recruited 140 patients through sequential sampling throughout the 2011 calendar year. A total of 627 eligible subjects were included in the analysis. the median CD4(+) cell count was 206 cells/ml at the baseline survey. The majority of patients (93.5%) had plasma HIV viral load ≥1,000 copies/ml. Of the 627 patients, 17 (2.7%) had drug resistance mutations for any type of HIV drugs. The prevalence of drug resistance mutations to nonnucleoside reverse transcriptase inhibitor (NNRTI) drugs (8/627, 1.3%) was higher than to nucleoside reverse transcriptase inhibitor (NRTI) drugs (5/627, 0.8%) and protease inhibitor (PI) drugs (4/627, 0.6%). A logistic regression model showed that the only predictive factor was the route of infection through homosexual intercourse, i.e., men who have sex with men (MSM) status. As HIV prevalence is rising rapidly among Chinese MSM, it is essential to continue surveying this risk group and related high-risk populations with low awareness of HIV, and to develop new public health interventions that help to reduce the spread of drug-resistant HIV."
640,0.011666666666666667,7.0000,"Although China's government is rapidly expanding access to antiretroviral therapy, little is known about barriers to adherence among Chinese HIV-infected patients, particularly among injection drug users. To better understand barriers to antiretroviral treatment adherence, we conducted a qualitative research study, using both focus group and key informant methods, among 36 HIV-positive men and women in Dali, in southwestern China. All interviews utilized semi-structured question guides and were conducted in Mandarin, audio-recorded and translated into English for analysis. The most commonly cited adherence challenges were stigma, including secondary stigma experienced by family members; mental health issues; and economic concerns, particularly related to finding and maintaining employment. Distinctive gender differences emerged, partly due to previous heroin use among male respondents. Optimizing adherence may require that antiretroviral therapy programs be linked to other services, including drug addiction treatment, mental health services and vocational treatment and support. HIV care and service providers and policy makers in China responsible for HIV treatment should be aware of these important barriers to adherence."
